"explorer.exe","10592","Console","1","460,380 K"
"svchost.exe","10772","Services","0","11,016 K"
"ctfmon.exe","11588","Console","1","68,012 K"
"svchost.exe","12328","Services","0","32,300 K"
"svchost.exe","12468","Services","0","14,748 K"
"SearchIndexer.exe","12684","Services","0","59,728 K"
"svchost.exe","12896","Console","1","24,068 K"
"svchost.exe","13360","Services","0","25,552 K"
"svchost.exe","7468","Console","1","41,768 K"
"gamingservices.exe","13464","Services","0","37,836 K"
"gamingservicesnet.exe","13460","Services","0","6,520 K"
"SearchHost.exe","13008","Console","1","360,996 K"
"StartMenuExperienceHost.exe","11516","Console","1","133,312 K"
"svchost.exe","13648","Console","1","23,448 K"
"RuntimeBroker.exe","13780","Console","1","82,416 K"
"RuntimeBroker.exe","11900","Console","1","50,660 K"
"TextInputHost.exe","6988","Console","1","198,948 K"
"Dell.TechHub.DataManager.SubAgent.exe","10036","Services","0","110,284 K"
"Dell.CoreServices.Client.exe","5432","Services","0","57,140 K"
"conhost.exe","11256","Services","0","9,236 K"
"Dell.TechHub.Instrumentation.SubAgent.exe","2920","Services","0","153,136 K"
"Dell.TechHub.Analytics.SubAgent.exe","10932","Services","0","82,292 K"
"conhost.exe","15224","Services","0","9,736 K"
"Dell.TechHub.Diagnostics.SubAgent.exe","7800","Services","0","64,764 K"
"conhost.exe","5232","Services","0","9,220 K"
"Dell.DCF.UA.Bradbury.API.SubAgent.exe","10504","Services","0","52,072 K"
"conhost.exe","9096","Services","0","9,232 K"
"conhost.exe","3076","Services","0","9,232 K"
"taskhostw.exe","12924","Console","1","23,424 K"
"aesm_service.exe","16448","Services","0","17,944 K"
"svchost.exe","16508","Services","0","25,300 K"
"DDVRulesProcessor.exe","17152","Services","0","17,360 K"
"ServiceShell.exe","17376","Services","0","69,896 K"
"SecurityHealthService.exe","14116","Services","0","21,080 K"
"SupportAssistAgent.exe","16744","Services","0","154,024 K"
"svchost.exe","14076","Services","0","14,104 K"
"svchost.exe","16896","Services","0","15,216 K"
"DDVDataCollector.exe","7772","Services","0","82,496 K"
"DDVCollectorSvcApi.exe","3784","Services","0","10,632 K"
"OneDrive.exe","3624","Console","1","450,624 K"
"svchost.exe","17072","Console","1","20,752 K"
"svchost.exe","15572","Console","1","14,060 K"
"svchost.exe","10524","Services","0","6,644 K"
"WmiApSrv.exe","18140","Services","0","10,576 K"
"svchost.exe","22908","Services","0","7,108 K"
"AdobeNotificationClient.exe","2568","Console","1","3,052 K"
"RuntimeBroker.exe","21848","Console","1","9,368 K"
"NVDisplay.Container.exe","22344","Console","1","45,092 K"
"nvWmi64.exe","20412","Console","1","15,972 K"
"uihost.exe","1792","Console","1","37,880 K"
"FileCoAuth.exe","22120","Console","1","39,420 K"
"SpotifyWidgetProvider.exe","17944","Console","1","44,540 K"
"WidgetService.exe","17024","Console","1","26,068 K"
"Dell.TechHub.Instrumentation.UserProcess.exe","10656","Console","1","76,200 K"
"rsAppUI.exe","5568","Console","1","110,148 K"
"rsAppUI.exe","20032","Console","1","90,328 K"
"rsAppUI.exe","2620","Console","1","47,152 K"
"rsAppUI.exe","9444","Console","1","76,308 K"
"rsHelper.exe","4536","Console","1","26,396 K"
"rsAppUI.exe","720","Console","1","71,424 K"
"Widgets.exe","18480","Console","1","69,256 K"
"msedgewebview2.exe","18148","Console","1","9,040 K"
"msedgewebview2.exe","19832","Console","1","8,544 K"
"msedgewebview2.exe","18980","Console","1","6,404 K"
"msedgewebview2.exe","1456","Console","1","2,096 K"
"msedgewebview2.exe","2884","Console","1","44 K"
"msedgewebview2.exe","18680","Console","1","556 K"
"dllhost.exe","15932","Console","1","10,880 K"
"ApplicationFrameHost.exe","21752","Console","1","50,640 K"
"dllhost.exe","19392","Console","1","19,972 K"
"svchost.exe","23040","Services","0","9,440 K"
"UserOOBEBroker.exe","24472","Console","1","10,172 K"
"dllhost.exe","2148","Console","1","12,716 K"
"ShellExperienceHost.exe","12740","Console","1","105,864 K"
"RuntimeBroker.exe","5392","Console","1","33,520 K"
"SystemSettings.exe","7328","Console","1","2,828 K"
"msedgewebview2.exe","23380","Console","1","684 K"
"msedge.exe","16484","Console","1","188,060 K"
"msedge.exe","21116","Console","1","8,936 K"
"msedge.exe","20540","Console","1","118,780 K"
"msedge.exe","13808","Console","1","44,204 K"
"msedge.exe","9624","Console","1","18,544 K"
"pwahelper.exe","9660","Console","1","14,260 K"
"msedge.exe","10196","Console","1","255,844 K"
"msedge.exe","11876","Console","1","9,740 K"
"msedge.exe","12860","Console","1","21,324 K"
"msedge.exe","15256","Console","1","45,692 K"
"msedge.exe","12436","Console","1","27,388 K"
"RuntimeBroker.exe","8240","Console","1","26,096 K"
"msedge.exe","20016","Console","1","25,336 K"
"Microsoft.SharePoint.exe","13220","Console","1","9,264 K"
"XboxPcAppFT.exe","11540","Console","1","22,668 K"
"svchost.exe","1168","Services","0","15,328 K"
"svchost.exe","12548","Services","0","26,352 K"
"PhoneExperienceHost.exe","22316","Console","1","197,104 K"
"RuntimeBroker.exe","14100","Console","1","21,232 K"
"RuntimeBroker.exe","13900","Console","1","34,000 K"
"svchost.exe","21840","Services","0","8,228 K"
"svchost.exe","20476","Services","0","35,324 K"
"LockApp.exe","13364","Console","1","86,928 K"
"RuntimeBroker.exe","20628","Console","1","46,928 K"
"WhatsApp.exe","15588","Console","1","130,896 K"
"MoNotificationUx.exe","3148","Console","1","13,716 K"
"chrome.exe","11272","Console","1","281,500 K"
"chrome.exe","7508","Console","1","9,148 K"
"chrome.exe","14640","Console","1","170,872 K"
"chrome.exe","18372","Console","1","57,180 K"
"chrome.exe","25292","Console","1","23,916 K"
"chrome.exe","5596","Console","1","103,004 K"
"chrome.exe","12264","Console","1","52,696 K"
"cmd.exe","25068","Console","1","4,616 K"
"conhost.exe","392","Console","1","9,408 K"
"browserhost.exe","1692","Console","1","18,256 K"
"chrome.exe","23356","Console","1","162,612 K"
"svchost.exe","22500","Services","0","8,328 K"
"svchost.exe","4760","Services","0","7,272 K"
"svchost.exe","24864","Services","0","50,188 K"
"backgroundTaskHost.exe","20492","Console","1","51,572 K"
"chrome.exe","22904","Console","1","182,860 K"
"svchost.exe","3244","Services","0","9,120 K"
"RuntimeBroker.exe","3888","Console","1","14,824 K"
"chrome.exe","20328","Console","1","93,192 K"
"WmiPrvSE.exe","7336","Services","0","21,520 K"
"chrome.exe","23648","Console","1","30,628 K"
"svchost.exe","12220","Services","0","17,024 K"
"smartscreen.exe","22116","Console","1","12,436 K"
"clion64.exe","16300","Console","1","3,950,832 K"
"fsnotifier.exe","23632","Console","1","3,308 K"
"conhost.exe","21036","Console","1","6,684 K"
"copilot-language-server.exe","17204","Console","1","384,628 K"
"conhost.exe","15668","Console","1","6,880 K"
"clangd.exe","22148","Console","1","133,316 K"
"conhost.exe","22336","Console","1","6,692 K"
"clion64.exe","22516","Console","1","58,124 K"
"clion64.exe","12176","Console","1","17,528 K"
"clion64.exe","7900","Console","1","24,740 K"
"clion64.exe","14840","Console","1","47,464 K"
"ShellHost.exe","24460","Console","1","51,268 K"
"winpty-agent.exe","15272","Console","1","8,096 K"
"conhost.exe","21696","Console","1","13,432 K"
"main.exe","17568","Console","1","4,860 K"
"chrome.exe","25012","Console","1","38,520 K"
"cmd.exe","8988","Console","1","4,596 K"
"tasklist.exe","12100","Console","1","10,492 K"
